PeakID (cmd=annotatePeaks.pl SPT5_T15_R2_peaks.narrowPeak genome.fa -gid -gtf genes.gtf -cpu 2)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type
SPT5_T15_R2_peak_289	VII	149083	149391	+	50	NA	promoter-TSS (YGL188C-A)	protein_coding-promoter-TSS (YGL188C-A)	-273	YGL188C-A	YGL188C-A	YGL188C-A			YGL188C-A			protein_coding
SPT5_T15_R2_peak_141	IV	930518	930892	+	50	NA	promoter-TSS (YDR233C)	protein_coding-promoter-TSS (YDR233C)	-348	YDR233C	YDR233C	YDR233C			RTN1			protein_coding
SPT5_T15_R2_peak_692	XV	832155	832554	+	49	NA	promoter-TSS (YOR271C)	protein_coding-promoter-TSS (YOR271C)	22	snR8	snR8	snR8			snR8			snoRNA
SPT5_T15_R2_peak_559	XIII	472855	473069	+	49	NA	promoter-TSS (YMR102C)	protein_coding-promoter-TSS (YMR102C)	302	YMR103C	YMR103C	YMR103C			YMR103C			protein_coding
SPT5_T15_R2_peak_445	XI	308762	309044	+	48	NA	promoter-TSS (YKL068W-A)	protein_coding-promoter-TSS (YKL068W-A)	-303	YKL068W-A	YKL068W-A	YKL068W-A			YKL068W-A			protein_coding
SPT5_T15_R2_peak_479	XII	253173	253597	+	48	NA	promoter-TSS (YLR055C)	protein_coding-promoter-TSS (YLR055C)	-305	YLR055C	YLR055C	YLR055C			SPT8			protein_coding
SPT5_T15_R2_peak_78	III	228631	229085	+	48	NA	promoter-TSS (YCR064C)	protein_coding-promoter-TSS (YCR064C)	-353	YCR064C	YCR064C	YCR064C			YCR064C			protein_coding
SPT5_T15_R2_peak_499	XII	645301	646133	+	48	NA	promoter-TSS (YLR254C)	protein_coding-promoter-TSS (YLR254C)	236	YLR255C	YLR255C	YLR255C			YLR255C			protein_coding
SPT5_T15_R2_peak_683	XV	670929	671303	+	48	NA	promoter-TSS (YOR178C)	protein_coding-promoter-TSS (YOR178C)	-875	YOR178C	YOR178C	YOR178C			GAC1			protein_coding
SPT5_T15_R2_peak_109	IV	416963	417137	+	48	NA	promoter-TSS (YDL020C)	protein_coding-promoter-TSS (YDL020C)	-342	YDL020C	YDL020C	YDL020C			RPN4			protein_coding
SPT5_T15_R2_peak_301	VII	371114	371461	+	48	NA	promoter-TSS (YGL071W)	protein_coding-promoter-TSS (YGL071W)	75	YGL072C	YGL072C	YGL072C			YGL072C			protein_coding
SPT5_T15_R2_peak_353	VII	1083912	1084345	+	48	NA	promoter-TSS (YGR296W)	protein_coding-promoter-TSS (YGR296W)	-736	YGR296W	YGR296W	YGR296W			YRF1-3			protein_coding
SPT5_T15_R2_peak_154	IV	1195025	1195315	+	48	NA	promoter-TSS (YDR359C)	protein_coding-promoter-TSS (YDR359C)	-286	YDR359C	YDR359C	YDR359C			EAF1			protein_coding
SPT5_T15_R2_peak_660	XV	382975	383316	+	48	NA	TTS (YOR027W)	protein_coding-TTS (YOR027W)	1275	YOR028C	YOR028C	YOR028C			CIN5			protein_coding
SPT5_T15_R2_peak_53	II	592896	593094	+	48	NA	promoter-TSS (YBR181C)	protein_coding-promoter-TSS (YBR181C)	-221	YBR181C	YBR181C	YBR181C			RPS6B			protein_coding
SPT5_T15_R2_peak_439	XI	203024	203469	+	48	NA	promoter-TSS (YKL127W)	protein_coding-promoter-TSS (YKL127W)	247	tK(CUU)K	tK(CUU)K	tK(CUU)K			tK(CUU)K			tRNA
SPT5_T15_R2_peak_672	XV	479833	480094	+	48	NA	promoter-TSS (YOR081C)	protein_coding-promoter-TSS (YOR081C)	-326	YOR082C	YOR082C	YOR082C			YOR082C			protein_coding
SPT5_T15_R2_peak_84	IV	62183	62748	+	48	NA	promoter-TSS (YDL222C)	protein_coding-promoter-TSS (YDL222C)	454	YDL221W	YDL221W	YDL221W			YDL221W			protein_coding
SPT5_T15_R2_peak_586	XIII	861749	861929	+	48	NA	promoter-TSS (YMR296C)	protein_coding-promoter-TSS (YMR296C)	-83	YMR297W	YMR297W	YMR297W			PRC1			protein_coding
SPT5_T15_R2_peak_101	IV	330361	330970	+	48	NA	promoter-TSS (YDL070W)	protein_coding-promoter-TSS (YDL070W)	-218	YDL072C	YDL072C	YDL072C			YET3			protein_coding
SPT5_T15_R2_peak_366	VIII	267088	267992	+	48	NA	promoter-TSS (YHR080C)	protein_coding-promoter-TSS (YHR080C)	2	YHR081W	YHR081W	YHR081W			LRP1			protein_coding
SPT5_T15_R2_peak_387	X	90163	90588	+	47	NA	promoter-TSS (YJL177W)	protein_coding-promoter-TSS (YJL177W)	-278	YJL178C	YJL178C	YJL178C			ATG27			protein_coding
SPT5_T15_R2_peak_206	IX	384232	384478	+	47	NA	promoter-TSS (YIR017C)	protein_coding-promoter-TSS (YIR017C)	-236	YIR017C	YIR017C	YIR017C			MET28			protein_coding
SPT5_T15_R2_peak_732	XVI	339730	340257	+	47	NA	promoter-TSS (YPL111W)	protein_coding-promoter-TSS (YPL111W)	49	YPL111W	YPL111W	YPL111W			CAR1			protein_coding
SPT5_T15_R2_peak_580	XIII	773011	773413	+	46	NA	TTS (YMR250W)	protein_coding-TTS (YMR250W)	297	YMR251W	YMR251W	YMR251W			GTO3			protein_coding
SPT5_T15_R2_peak_63	II	702266	702597	+	46	NA	promoter-TSS (YBR240C)	protein_coding-promoter-TSS (YBR240C)	-589	YBR240C	YBR240C	YBR240C			THI2			protein_coding
SPT5_T15_R2_peak_199	IX	258408	258732	+	46	NA	promoter-TSS (YIL050W)	protein_coding-promoter-TSS (YIL050W)	-290	YIL051C	YIL051C	YIL051C			MMF1			protein_coding
SPT5_T15_R2_peak_713	XVI	55958	56510	+	46	NA	promoter-TSS (YPL257W-A)	protein_coding-promoter-TSS (YPL257W-A)	40	tW(CCA)P	tW(CCA)P	tW(CCA)P			tW(CCA)P			tRNA
SPT5_T15_R2_peak_636	XIV	783576	784008	+	46	NA	promoter-TSS (YNR077C)	protein_coding-promoter-TSS (YNR077C)	-251	YNR077C	YNR077C	YNR077C			YNR077C			protein_coding
SPT5_T15_R2_peak_709	XV	1028829	1029009	+	46	NA	promoter-TSS (YOR369C)	protein_coding-promoter-TSS (YOR369C)	-294	YOR369C	YOR369C	YOR369C			RPS12			protein_coding
SPT5_T15_R2_peak_57	II	614117	614558	+	45	NA	promoter-TSS (YBR196C)	protein_coding-promoter-TSS (YBR196C)	-164	YBR196C-A	YBR196C-A	YBR196C-A			YBR196C-A			protein_coding
SPT5_T15_R2_peak_480	XII	366279	366507	+	45	NA	TTS (YLR108C)	protein_coding-TTS (YLR108C)	158	snR6	snR6	snR6			snR6			snRNA
SPT5_T15_R2_peak_389	X	115704	116041	+	45	NA	promoter-TSS (YJL162C)	protein_coding-promoter-TSS (YJL162C)	138	tE(UUC)J	tE(UUC)J	tE(UUC)J			tE(UUC)J			tRNA
SPT5_T15_R2_peak_740	XVI	450868	451337	+	45	NA	promoter-TSS (YPL058C)	protein_coding-promoter-TSS (YPL058C)	-725	YPL058C	YPL058C	YPL058C			PDR12			protein_coding
SPT5_T15_R2_peak_171	IV	1434439	1434628	+	43	NA	promoter-TSS (YDR490C)	protein_coding-promoter-TSS (YDR490C)	-265	YDR490C	YDR490C	YDR490C			PKH1			protein_coding
SPT5_T15_R2_peak_426	XI	38306	38586	+	43	NA	promoter-TSS (YKL210W)	protein_coding-promoter-TSS (YKL210W)	-293	YKL211C	YKL211C	YKL211C			TRP3			protein_coding
SPT5_T15_R2_peak_657	XV	304138	304567	+	43	NA	promoter-TSS (YOL011W)	protein_coding-promoter-TSS (YOL011W)	-369	YOL012C	YOL012C	YOL012C			HTZ1			protein_coding
SPT5_T15_R2_peak_638	XV	27814	28058	+	43	NA	TTS (YOL155C)	protein_coding-TTS (YOL155C)	852	YOL155W-A	YOL155W-A	YOL155W-A			YOL155W-A			protein_coding
SPT5_T15_R2_peak_514	XII	828083	828570	+	43	NA	promoter-TSS (YLR348C)	protein_coding-promoter-TSS (YLR348C)	-404	YLR350W	YLR350W	YLR350W			ORM2			protein_coding
SPT5_T15_R2_peak_140	IV	914845	915189	+	43	NA	promoter-TSS (YDR224C)	protein_coding-promoter-TSS (YDR224C)	-305	YDR224C	YDR224C	YDR224C			HTB1			protein_coding
SPT5_T15_R2_peak_587	XIII	872737	872920	+	43	NA	promoter-TSS (YMR302C)	protein_coding-promoter-TSS (YMR302C)	-203	YMR302C	YMR302C	YMR302C			YME2			protein_coding
SPT5_T15_R2_peak_266	VI	74753	74935	+	43	NA	promoter-TSS (YFL031W)	protein_coding-promoter-TSS (YFL031W)	-28	YFL032W	YFL032W	YFL032W			YFL032W			protein_coding
SPT5_T15_R2_peak_200	IX	316378	316606	+	43	NA	promoter-TSS (YIL018W)	protein_coding-promoter-TSS (YIL018W)	-276	YIL018W	YIL018W	YIL018W			RPL2B			protein_coding
SPT5_T15_R2_peak_278	VI	255357	256190	+	43	NA	promoter-TSS (YFR053C)	protein_coding-promoter-TSS (YFR053C)	-724	YFR053C	YFR053C	YFR053C			HXK1			protein_coding
SPT5_T15_R2_peak_327	VII	702783	703068	+	43	NA	promoter-TSS (YGR108W)	protein_coding-promoter-TSS (YGR108W)	258	YGR107W	YGR107W	YGR107W			YGR107W			protein_coding
SPT5_T15_R2_peak_761	XVI	789653	789835	+	43	NA	promoter-TSS (YPR126C)	protein_coding-promoter-TSS (YPR126C)	-339	YPR127W	YPR127W	YPR127W			YPR127W			protein_coding
SPT5_T15_R2_peak_17	II	116608	117245	+	43	NA	promoter-TSS (YBL054W)	protein_coding-promoter-TSS (YBL054W)	-97	YBL055C	YBL055C	YBL055C			YBL055C			protein_coding
SPT5_T15_R2_peak_428	XI	68743	69195	+	43	NA	exon (YKL198C, exon 1 of 1)	protein_coding-exon (YKL198C, exon 1 of 1)	1251	YKL198C	YKL198C	YKL198C			PTK1			protein_coding
SPT5_T15_R2_peak_446	XI	321818	322007	+	42	NA	promoter-TSS (YKL063C)	protein_coding-promoter-TSS (YKL063C)	-394	YKL063C	YKL063C	YKL063C			YKL063C			protein_coding
SPT5_T15_R2_peak_369	VIII	293540	294083	+	42	NA	TTS (YHR095W)	protein_coding-TTS (YHR095W)	868	YHR095W	YHR095W	YHR095W			YHR095W			protein_coding
SPT5_T15_R2_peak_62	II	680169	680705	+	42	NA	promoter-TSS (YBR230C)	protein_coding-promoter-TSS (YBR230C)	75	YBR230W-A	YBR230W-A	YBR230W-A			YBR230W-A			protein_coding
SPT5_T15_R2_peak_541	XIII	223960	224259	+	42	NA	promoter-TSS (YML026C)	protein_coding-promoter-TSS (YML026C)	-281	YML026C	YML026C	YML026C			RPS18B			protein_coding
SPT5_T15_R2_peak_263	VI	4507	5233	+	42	NA	promoter-TSS (YFL063W)	protein_coding-promoter-TSS (YFL063W)	-196	YFL063W	YFL063W	YFL063W			YFL063W			protein_coding
SPT5_T15_R2_peak_372	VIII	375076	375559	+	42	NA	promoter-TSS (YHR136C)	protein_coding-promoter-TSS (YHR136C)	-217	YHR136C	YHR136C	YHR136C			SPL2			protein_coding
SPT5_T15_R2_peak_390	X	119807	120271	+	42	NA	promoter-TSS (YJL159W)	protein_coding-promoter-TSS (YJL159W)	-410	YJL159W	YJL159W	YJL159W			HSP150			protein_coding
SPT5_T15_R2_peak_211	V	16038	16267	+	42	NA	promoter-TSS (YEL071W)	protein_coding-promoter-TSS (YEL071W)	-203	YEL071W	YEL071W	YEL071W			DLD3			protein_coding
SPT5_T15_R2_peak_362	VIII	174926	175422	+	42	NA	promoter-TSS (YHR032W-A)	protein_coding-promoter-TSS (YHR032W-A)	-21	YHR032W-A	YHR032W-A	YHR032W-A			YHR032W-A			protein_coding
SPT5_T15_R2_peak_574	XIII	661709	662271	+	42	NA	promoter-TSS (YMR199W)	protein_coding-promoter-TSS (YMR199W)	-654	YMR199W	YMR199W	YMR199W			CLN1			protein_coding
SPT5_T15_R2_peak_159	IV	1266778	1267038	+	42	NA	promoter-TSS (YDR397C)	protein_coding-promoter-TSS (YDR397C)	-10	YDR397C	YDR397C	YDR397C			NCB2			protein_coding
SPT5_T15_R2_peak_736	XVI	404187	404684	+	42	NA	promoter-TSS (YPL081W)	protein_coding-promoter-TSS (YPL081W)	-352	YPL082C	YPL082C	YPL082C			MOT1			protein_coding
SPT5_T15_R2_peak_620	XIV	495193	495475	+	42	NA	promoter-TSS (YNL069C)	protein_coding-promoter-TSS (YNL069C)	-333	YNL069C	YNL069C	YNL069C			RPL16B			protein_coding
SPT5_T15_R2_peak_270	VI	176679	176971	+	42	NA	promoter-TSS (YFR015C)	protein_coding-promoter-TSS (YFR015C)	-434	YFR015C	YFR015C	YFR015C			GSY1			protein_coding
SPT5_T15_R2_peak_385	X	60421	60668	+	42	NA	promoter-TSS (YJL198W)	protein_coding-promoter-TSS (YJL198W)	-300	YJL198W	YJL198W	YJL198W			PHO90			protein_coding
SPT5_T15_R2_peak_438	XI	179338	179763	+	42	NA	promoter-TSS (YKL141W)	protein_coding-promoter-TSS (YKL141W)	-117	YKL141W	YKL141W	YKL141W			SDH3			protein_coding
SPT5_T15_R2_peak_653	XV	253746	254115	+	42	NA	promoter-TSS (YOL039W)	protein_coding-promoter-TSS (YOL039W)	-353	YOL040C	YOL040C	YOL040C			RPS15			protein_coding
SPT5_T15_R2_peak_56	II	605890	606132	+	41	NA	promoter-TSS (YBR190W)	protein_coding-promoter-TSS (YBR190W)	45	YBR190W	YBR190W	YBR190W			YBR190W			protein_coding
SPT5_T15_R2_peak_130	IV	722578	722775	+	41	NA	TTS (YDR135C)	protein_coding-TTS (YDR135C)	-1195	YDR134C	YDR134C	YDR134C			YDR134C			pseudogene
SPT5_T15_R2_peak_492	XII	498632	498805	+	41	NA	promoter-TSS (YLR166C)	protein_coding-promoter-TSS (YLR166C)	-229	YLR167W	YLR167W	YLR167W			RPS31			protein_coding
SPT5_T15_R2_peak_588	XIII	880538	880817	+	41	NA	promoter-TSS (YMR305C)	protein_coding-promoter-TSS (YMR305C)	-445	YMR305C	YMR305C	YMR305C			SCW10			protein_coding
SPT5_T15_R2_peak_419	X	646733	647259	+	41	NA	promoter-TSS (YJR119C)	protein_coding-promoter-TSS (YJR119C)	-130	YJR120W	YJR120W	YJR120W			YJR120W			protein_coding
SPT5_T15_R2_peak_731	XVI	309891	310143	+	41	NA	promoter-TSS (YPL126W)	protein_coding-promoter-TSS (YPL126W)	-193	YPL126W	YPL126W	YPL126W			NAN1			protein_coding
SPT5_T15_R2_peak_3	I	20762	21067	+	41	NA	promoter-TSS (YAL064W)	protein_coding-promoter-TSS (YAL064W)	-652	YAL064W	YAL064W	YAL064W			YAL064W			protein_coding
SPT5_T15_R2_peak_501	XII	660201	660408	+	41	NA	promoter-TSS (YLR258W)	protein_coding-promoter-TSS (YLR258W)	-412	YLR258W	YLR258W	YLR258W			GSY2			protein_coding
SPT5_T15_R2_peak_523	XII	1012134	1012392	+	41	NA	promoter-TSS (YLR437C)	protein_coding-promoter-TSS (YLR437C)	-238	YLR438W	YLR438W	YLR438W			CAR2			protein_coding
SPT5_T15_R2_peak_14	II	36290	36574	+	41	NA	promoter-TSS (YBL099W)	protein_coding-promoter-TSS (YBL099W)	34	tF(GAA)B	tF(GAA)B	tF(GAA)B			tF(GAA)B			tRNA
SPT5_T15_R2_peak_49	II	555727	555943	+	41	NA	promoter-TSS (YBR158W)	protein_coding-promoter-TSS (YBR158W)	-714	YBR158W	YBR158W	YBR158W			AMN1			protein_coding
SPT5_T15_R2_peak_506	XII	737765	738172	+	41	NA	promoter-TSS (YLR304C)	protein_coding-promoter-TSS (YLR304C)	-420	YLR304C	YLR304C	YLR304C			ACO1			protein_coding
SPT5_T15_R2_peak_13	II	28404	28960	+	41	NA	promoter-TSS (YBL101C)	protein_coding-promoter-TSS (YBL101C)	255	YBL100W-C	YBL100W-C	YBL100W-C			YBL100W-C			protein_coding
SPT5_T15_R2_peak_181	IV	1524858	1525305	+	41	NA	promoter-TSS (YDR543C)	protein_coding-promoter-TSS (YDR543C)	-148	YDR543C	YDR543C	YDR543C			YDR543C			protein_coding
SPT5_T15_R2_peak_112	IV	491108	491377	+	41	NA	promoter-TSS (YDR025W)	protein_coding-promoter-TSS (YDR025W)	225	YDR024W	YDR024W	YDR024W			FYV1			protein_coding
SPT5_T15_R2_peak_72	III	127646	127908	+	41	NA	promoter-TSS (YCR008W)	protein_coding-promoter-TSS (YCR008W)	61	tN(GUU)C	tN(GUU)C	tN(GUU)C			tN(GUU)C			tRNA
SPT5_T15_R2_peak_566	XIII	560593	560814	+	41	NA	promoter-TSS (YMR149W)	protein_coding-promoter-TSS (YMR149W)	-293	YMR149W	YMR149W	YMR149W			SWP1			protein_coding
SPT5_T15_R2_peak_28	II	332492	332691	+	41	NA	promoter-TSS (YBR048W)	protein_coding-promoter-TSS (YBR048W)	-240	YBR048W	YBR048W	YBR048W			RPS11B			protein_coding
SPT5_T15_R2_peak_486	XII	439982	440205	+	41	NA	promoter-TSS (YLR149C)	protein_coding-promoter-TSS (YLR149C)	-270	YLR149C	YLR149C	YLR149C			YLR149C			protein_coding
SPT5_T15_R2_peak_210	V	6241	6492	+	41	NA	promoter-TSS (YEL075C)	protein_coding-promoter-TSS (YEL075C)	240	YEL074W	YEL074W	YEL074W			YEL074W			protein_coding
SPT5_T15_R2_peak_550	XIII	349857	350035	+	41	NA	promoter-TSS (YMR039C)	protein_coding-promoter-TSS (YMR039C)	-424	YMR039C	YMR039C	YMR039C			SUB1			protein_coding
SPT5_T15_R2_peak_330	VII	733748	734033	+	41	NA	promoter-TSS (YGR121C)	protein_coding-promoter-TSS (YGR121C)	-45	YGR122W	YGR122W	YGR122W			YGR122W			protein_coding
SPT5_T15_R2_peak_730	XVI	296914	297278	+	41	NA	promoter-TSS (YPL135W)	protein_coding-promoter-TSS (YPL135W)	-449	YPL137C	YPL137C	YPL137C			GIP3			protein_coding
SPT5_T15_R2_peak_461	XI	581124	581331	+	41	NA	promoter-TSS (YKR075C)	protein_coding-promoter-TSS (YKR075C)	-477	YKR075C	YKR075C	YKR075C			YKR075C			protein_coding
SPT5_T15_R2_peak_413	X	545325	545656	+	41	NA	promoter-TSS (YJR058C)	protein_coding-promoter-TSS (YJR058C)	-297	YJR059W	YJR059W	YJR059W			PTK2			protein_coding
SPT5_T15_R2_peak_105	IV	368661	369204	+	41	NA	promoter-TSS (YDL047W)	protein_coding-promoter-TSS (YDL047W)	-721	YDL048C	YDL048C	YDL048C			STP4			protein_coding
SPT5_T15_R2_peak_698	XV	903987	904460	+	41	NA	promoter-TSS (YOR314W-A)	protein_coding-promoter-TSS (YOR314W-A)	-235	YOR314W-A	YOR314W-A	YOR314W-A			YOR314W-A			protein_coding
SPT5_T15_R2_peak_727	XVI	257014	257252	+	41	NA	promoter-TSS (YPL156C)	protein_coding-promoter-TSS (YPL156C)	-366	YPL156C	YPL156C	YPL156C			PRM4			protein_coding
SPT5_T15_R2_peak_677	XV	514147	514975	+	41	NA	promoter-TSS (YOR100C)	protein_coding-promoter-TSS (YOR100C)	-283	YOR100C	YOR100C	YOR100C			CRC1			protein_coding
SPT5_T15_R2_peak_483	XII	388471	388905	+	41	NA	promoter-TSS (YLR120C)	protein_coding-promoter-TSS (YLR120C)	16	YLR120W-A	YLR120W-A	YLR120W-A			YLR120W-A			protein_coding
SPT5_T15_R2_peak_243	V	311949	312179	+	41	NA	promoter-TSS (YER075C)	protein_coding-promoter-TSS (YER075C)	31	tA(UGC)E	tA(UGC)E	tA(UGC)E			tA(UGC)E			tRNA
SPT5_T15_R2_peak_667	XV	443673	444451	+	41	NA	promoter-TSS (YOR062C)	protein_coding-promoter-TSS (YOR062C)	-531	YOR062C	YOR062C	YOR062C			YOR062C			protein_coding
SPT5_T15_R2_peak_55	II	604202	604385	+	41	NA	promoter-TSS (YBR188C)	protein_coding-promoter-TSS (YBR188C)	-186	YBR188C	YBR188C	YBR188C			NTC20			protein_coding
SPT5_T15_R2_peak_135	IV	835801	836285	+	41	NA	promoter-TSS (YDR186C)	protein_coding-promoter-TSS (YDR186C)	-378	YDR188W	YDR188W	YDR188W			CCT6			protein_coding
SPT5_T15_R2_peak_448	XI	327712	327954	+	41	NA	promoter-TSS (YKL060C)	protein_coding-promoter-TSS (YKL060C)	-346	YKL060C	YKL060C	YKL060C			FBA1			protein_coding
SPT5_T15_R2_peak_285	VII	110595	110780	+	40	NA	promoter-TSS (tH(GUG)G1)	tRNA-promoter-TSS (tH(GUG)G1)	9	tH(GUG)G1	tH(GUG)G1	tH(GUG)G1			tH(GUG)G1			tRNA
SPT5_T15_R2_peak_345	VII	922010	922256	+	40	NA	promoter-TSS (YGR215W)	protein_coding-promoter-TSS (YGR215W)	-42	YGR215W	YGR215W	YGR215W			RSM27			protein_coding
SPT5_T15_R2_peak_312	VII	515924	516555	+	40	NA	promoter-TSS (YGR014W)	protein_coding-promoter-TSS (YGR014W)	-704	YGR014W	YGR014W	YGR014W			MSB2			protein_coding
SPT5_T15_R2_peak_751	XVI	586225	586422	+	40	NA	promoter-TSS (YPR013C)	protein_coding-promoter-TSS (YPR013C)	-738	YPR013C	YPR013C	YPR013C			CMR3			protein_coding
SPT5_T15_R2_peak_519	XII	924739	924946	+	40	NA	promoter-TSS (YLR401C)	protein_coding-promoter-TSS (YLR401C)	-47	YLR402W	YLR402W	YLR402W			YLR402W			protein_coding
SPT5_T15_R2_peak_90	IV	159177	159437	+	40	NA	promoter-TSS (YDL168W)	protein_coding-promoter-TSS (YDL168W)	-297	YDL168W	YDL168W	YDL168W			SFA1			protein_coding
SPT5_T15_R2_peak_707	XV	1009804	1009996	+	40	NA	promoter-TSS (YOR357C)	protein_coding-promoter-TSS (YOR357C)	-188	YOR357C	YOR357C	YOR357C			SNX3			protein_coding
SPT5_T15_R2_peak_742	XVI	463909	464118	+	40	NA	promoter-TSS (YPL048W)	protein_coding-promoter-TSS (YPL048W)	-174	YPL049C	YPL049C	YPL049C			DIG1			protein_coding
SPT5_T15_R2_peak_107	IV	407461	407755	+	39	NA	promoter-TSS (YDL025C)	protein_coding-promoter-TSS (YDL025C)	-402	YDL025C	YDL025C	YDL025C			RTK1			protein_coding
SPT5_T15_R2_peak_355	VIII	50683	50888	+	39	NA	promoter-TSS (YHL027W)	protein_coding-promoter-TSS (YHL027W)	-326	YHL027W	YHL027W	YHL027W			RIM101			protein_coding
SPT5_T15_R2_peak_364	VIII	206006	206350	+	39	NA	promoter-TSS (YHR049W)	protein_coding-promoter-TSS (YHR049W)	-284	YHR049W	YHR049W	YHR049W			FSH1			protein_coding
SPT5_T15_R2_peak_498	XII	636269	636498	+	39	NA	promoter-TSS (YLR249W)	protein_coding-promoter-TSS (YLR249W)	-397	YLR249W	YLR249W	YLR249W			YEF3			protein_coding
SPT5_T15_R2_peak_412	X	525890	526152	+	39	NA	promoter-TSS (YJR047C)	protein_coding-promoter-TSS (YJR047C)	-314	YJR048W	YJR048W	YJR048W			CYC1			protein_coding
SPT5_T15_R2_peak_695	XV	877770	878239	+	39	NA	promoter-TSS (YOR298C-A)	protein_coding-promoter-TSS (YOR298C-A)	-319	YOR298C-A	YOR298C-A	YOR298C-A			MBF1			protein_coding
SPT5_T15_R2_peak_594	XIV	57773	58053	+	39	NA	promoter-TSS (YNL306W)	protein_coding-promoter-TSS (YNL306W)	-242	YNL306W	YNL306W	YNL306W			MRPS18			protein_coding
SPT5_T15_R2_peak_583	XIII	797991	798311	+	39	NA	promoter-TSS (YMR265C)	protein_coding-promoter-TSS (YMR265C)	-226	YMR265C	YMR265C	YMR265C			YMR265C			protein_coding
SPT5_T15_R2_peak_188	IX	129876	130131	+	39	NA	promoter-TSS (YIL122W)	protein_coding-promoter-TSS (YIL122W)	-607	YIL122W	YIL122W	YIL122W			POG1			protein_coding
SPT5_T15_R2_peak_52	II	589295	589527	+	39	NA	promoter-TSS (YBR179C)	protein_coding-promoter-TSS (YBR179C)	-297	YBR179C	YBR179C	YBR179C			FZO1			protein_coding
SPT5_T15_R2_peak_433	XI	127121	127303	+	38	NA	promoter-TSS (YKL171W)	protein_coding-promoter-TSS (YKL171W)	-263	YKL171W	YKL171W	YKL171W			NNK1			protein_coding
SPT5_T15_R2_peak_536	XIII	159063	159321	+	38	NA	promoter-TSS (YML057W)	protein_coding-promoter-TSS (YML057W)	-191	YML058W	YML058W	YML058W			SML1			protein_coding
SPT5_T15_R2_peak_148	IV	1080515	1080779	+	38	NA	promoter-TSS (YDR309C)	protein_coding-promoter-TSS (YDR309C)	-448	YDR309C	YDR309C	YDR309C			GIC2			protein_coding
SPT5_T15_R2_peak_401	X	291162	291367	+	38	NA	promoter-TSS (YJL079C)	protein_coding-promoter-TSS (YJL079C)	-490	YJL079C	YJL079C	YJL079C			PRY1			protein_coding
SPT5_T15_R2_peak_220	V	131065	131621	+	38	NA	promoter-TSS (YEL012W)	protein_coding-promoter-TSS (YEL012W)	-190	tQ(UUG)E2	tQ(UUG)E2	tQ(UUG)E2			tQ(UUG)E2			tRNA
SPT5_T15_R2_peak_137	IV	889141	889412	+	37	NA	promoter-TSS (YDR213W)	protein_coding-promoter-TSS (YDR213W)	-475	YDR213W	YDR213W	YDR213W			UPC2			protein_coding
SPT5_T15_R2_peak_532	XIII	101418	101725	+	37	NA	promoter-TSS (YML082W)	protein_coding-promoter-TSS (YML082W)	-291	YML082W	YML082W	YML082W			YML082W			protein_coding
SPT5_T15_R2_peak_138	IV	893798	894414	+	36	NA	promoter-TSS (YDR216W)	protein_coding-promoter-TSS (YDR216W)	396	YDR215C	YDR215C	YDR215C			YDR215C			protein_coding
SPT5_T15_R2_peak_403	X	337436	337871	+	36	NA	promoter-TSS (YJL052W)	protein_coding-promoter-TSS (YJL052W)	350	YJL052C-A	YJL052C-A	YJL052C-A			YJL052C-A			protein_coding
SPT5_T15_R2_peak_29	II	342102	342431	+	36	NA	promoter-TSS (YBR054W)	protein_coding-promoter-TSS (YBR054W)	-835	YBR054W	YBR054W	YBR054W			YRO2			protein_coding
SPT5_T15_R2_peak_25	II	251340	251523	+	35	NA	promoter-TSS (YBR007C)	protein_coding-promoter-TSS (YBR007C)	-415	YBR007C	YBR007C	YBR007C			DSF2			protein_coding
SPT5_T15_R2_peak_392	X	136444	136988	+	35	NA	promoter-TSS (YJL149W)	protein_coding-promoter-TSS (YJL149W)	57	YJL151C	YJL151C	YJL151C			SNA3			protein_coding
SPT5_T15_R2_peak_310	VII	472604	472797	+	35	NA	promoter-TSS (YGL012W)	protein_coding-promoter-TSS (YGL012W)	-155	YGL012W	YGL012W	YGL012W			ERG4			protein_coding
SPT5_T15_R2_peak_577	XIII	759031	759331	+	35	NA	promoter-TSS (YMR244C-A)	protein_coding-promoter-TSS (YMR244C-A)	-350	YMR244C-A	YMR244C-A	YMR244C-A			COA6			protein_coding
SPT5_T15_R2_peak_227	V	208615	208814	+	35	NA	promoter-TSS (YER026C)	protein_coding-promoter-TSS (YER026C)	-240	YER026C	YER026C	YER026C			CHO1			protein_coding
SPT5_T15_R2_peak_261	V	546647	547390	+	35	NA	TTS (YER177W)	protein_coding-TTS (YER177W)	201	YER178W	YER178W	YER178W			PDA1			protein_coding
SPT5_T15_R2_peak_714	XVI	66923	67627	+	35	NA	promoter-TSS (YPL255W)	protein_coding-promoter-TSS (YPL255W)	-450	YPL255W	YPL255W	YPL255W			BBP1			protein_coding
SPT5_T15_R2_peak_9	I	190100	190451	+	35	NA	promoter-TSS (YAR035W)	protein_coding-promoter-TSS (YAR035W)	82	YAR035W	YAR035W	YAR035W			YAT1			protein_coding
