PeakID (cmd=annotatePeaks.pl SPT5_T0_R2_peaks.narrowPeak genome.fa -gid -gtf genes.gtf -cpu 2)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type
SPT5_T0_R2_peak_23	II	164247	164600	+	35	NA	promoter-TSS (YBL030C)	protein_coding-promoter-TSS (YBL030C)	349	YBL029C-A	YBL029C-A	YBL029C-A			YBL029C-A			protein_coding
SPT5_T0_R2_peak_495	XV	170546	170805	+	34	NA	promoter-TSS (YOL081W)	protein_coding-promoter-TSS (YOL081W)	-395	YOL081W	YOL081W	YOL081W			IRA2			protein_coding
SPT5_T0_R2_peak_160	V	42116	42591	+	34	NA	promoter-TSS (YEL058W)	protein_coding-promoter-TSS (YEL058W)	271	YEL059C-A	YEL059C-A	YEL059C-A			SOM1			protein_coding
SPT5_T0_R2_peak_416	XIII	225496	225697	+	34	NA	promoter-TSS (YML024W)	protein_coding-promoter-TSS (YML024W)	-231	YML025C	YML025C	YML025C			YML6			protein_coding
SPT5_T0_R2_peak_324	XI	80692	80954	+	34	NA	promoter-TSS (YKL191W)	protein_coding-promoter-TSS (YKL191W)	-212	YKL191W	YKL191W	YKL191W			DPH2			protein_coding
SPT5_T0_R2_peak_218	VII	197191	197397	+	34	NA	promoter-TSS (YGL162W)	protein_coding-promoter-TSS (YGL162W)	-844	YGL162W	YGL162W	YGL162W			SUT1			protein_coding
SPT5_T0_R2_peak_80	IV	217334	217565	+	33	NA	promoter-TSS (YDL136W)	protein_coding-promoter-TSS (YDL136W)	-151	YDL136W	YDL136W	YDL136W			RPL35B			protein_coding
SPT5_T0_R2_peak_392	XII	921570	922288	+	33	NA	promoter-TSS (YLR399C)	protein_coding-promoter-TSS (YLR399C)	-134	YLR400W	YLR400W	YLR400W			YLR400W			protein_coding
SPT5_T0_R2_peak_158	MT	79265	79960	+	33	NA	exon (Q0275, exon 1 of 1)	protein_coding-exon (Q0275, exon 1 of 1)	399	Q0275	Q0275	Q0275			COX3			protein_coding
SPT5_T0_R2_peak_86	IV	321745	322061	+	33	NA	promoter-TSS (YDL075W)	protein_coding-promoter-TSS (YDL075W)	-323	YDL075W	YDL075W	YDL075W			RPL31A			protein_coding
SPT5_T0_R2_peak_503	XV	443826	444352	+	33	NA	promoter-TSS (YOR062C)	protein_coding-promoter-TSS (YOR062C)	-558	YOR062C	YOR062C	YOR062C			YOR062C			protein_coding
SPT5_T0_R2_peak_246	VII	788384	788813	+	33	NA	promoter-TSS (YGR148C)	protein_coding-promoter-TSS (YGR148C)	-433	YGR149W	YGR149W	YGR149W			YGR149W			protein_coding
SPT5_T0_R2_peak_300	X	224114	224423	+	32	NA	promoter-TSS (YJL105W)	protein_coding-promoter-TSS (YJL105W)	-787	YJL105W	YJL105W	YJL105W			SET4			protein_coding
SPT5_T0_R2_peak_472	XIV	568018	568306	+	31	NA	promoter-TSS (tP(UGG)N2)	tRNA-promoter-TSS (tP(UGG)N2)	47	tP(UGG)N2	tP(UGG)N2	tP(UGG)N2			tP(UGG)N2			tRNA
SPT5_T0_R2_peak_501	XV	316242	316590	+	31	NA	promoter-TSS (YOL004W)	protein_coding-promoter-TSS (YOL004W)	-241	YOL005C	YOL005C	YOL005C			RPB11			protein_coding
SPT5_T0_R2_peak_537	XVI	40459	40765	+	31	NA	promoter-TSS (YPL265W)	protein_coding-promoter-TSS (YPL265W)	-431	YPL265W	YPL265W	YPL265W			DIP5			protein_coding
SPT5_T0_R2_peak_39	II	474216	474466	+	31	NA	promoter-TSS (YBR115C)	protein_coding-promoter-TSS (YBR115C)	385	YBR116C	YBR116C	YBR116C			YBR116C			protein_coding
SPT5_T0_R2_peak_268	VIII	55458	56240	+	31	NA	promoter-TSS (YHL024W)	protein_coding-promoter-TSS (YHL024W)	-800	YHL024W	YHL024W	YHL024W			RIM4			protein_coding
SPT5_T0_R2_peak_499	XV	274426	274812	+	31	NA	promoter-TSS (YOL025W)	protein_coding-promoter-TSS (YOL025W)	-54	tS(GCU)O	tS(GCU)O	tS(GCU)O			tS(GCU)O			tRNA
SPT5_T0_R2_peak_563	XVI	822179	822396	+	30	NA	promoter-TSS (YPR144C)	protein_coding-promoter-TSS (YPR144C)	-333	YPR145W	YPR145W	YPR145W			ASN1			protein_coding
SPT5_T0_R2_peak_236	VII	576553	577004	+	29	NA	promoter-TSS (YGR041W)	protein_coding-promoter-TSS (YGR041W)	-709	YGR041W	YGR041W	YGR041W			BUD9			protein_coding
SPT5_T0_R2_peak_245	VII	785546	785769	+	29	NA	promoter-TSS (YGR146C)	protein_coding-promoter-TSS (YGR146C)	-220	YGR146C-A	YGR146C-A	YGR146C-A			YGR146C-A			protein_coding
SPT5_T0_R2_peak_89	IV	366229	366457	+	29	NA	promoter-TSS (YDL049C)	protein_coding-promoter-TSS (YDL049C)	-469	YDL049C	YDL049C	YDL049C			KNH1			protein_coding
SPT5_T0_R2_peak_462	XIV	415585	416625	+	29	NA	TTS (YNL111C)	protein_coding-TTS (YNL111C)	1197	YNL111C	YNL111C	YNL111C			CYB5			protein_coding
SPT5_T0_R2_peak_105	IV	721664	722086	+	29	NA	promoter-TSS (YDR133C)	protein_coding-promoter-TSS (YDR133C)	-394	YDR134C	YDR134C	YDR134C			YDR134C			pseudogene
SPT5_T0_R2_peak_55	II	798741	798989	+	29	NA	promoter-TSS (YBR296C)	protein_coding-promoter-TSS (YBR296C)	-343	YBR296C	YBR296C	YBR296C			PHO89			protein_coding
SPT5_T0_R2_peak_151	IX	394902	395184	+	29	NA	promoter-TSS (PWR1)	ncRNA-promoter-TSS (PWR1)	126	YIR020W-A	YIR020W-A	YIR020W-A			YIR020W-A			protein_coding
SPT5_T0_R2_peak_269	VIII	62475	62781	+	29	NA	promoter-TSS (YHL023C)	protein_coding-promoter-TSS (YHL023C)	-65	YHL023C	YHL023C	YHL023C			NPR3			protein_coding
SPT5_T0_R2_peak_539	XVI	67014	67340	+	29	NA	promoter-TSS (YPL255W)	protein_coding-promoter-TSS (YPL255W)	-548	YPL255W	YPL255W	YPL255W			BBP1			protein_coding
SPT5_T0_R2_peak_457	XIV	301834	302050	+	29	NA	promoter-TSS (YNL178W)	protein_coding-promoter-TSS (YNL178W)	-738	YNL178W	YNL178W	YNL178W			RPS3			protein_coding
SPT5_T0_R2_peak_446	XIII	903948	904267	+	29	NA	promoter-TSS (YMR315W-A)	protein_coding-promoter-TSS (YMR315W-A)	-179	YMR315W-A	YMR315W-A	YMR315W-A			YMR315W-A			protein_coding
SPT5_T0_R2_peak_78	IV	132796	133167	+	29	NA	promoter-TSS (YDL182W)	protein_coding-promoter-TSS (YDL182W)	-456	YDL182W	YDL182W	YDL182W			LYS20			protein_coding
SPT5_T0_R2_peak_156	MT	43355	43607	+	29	NA	exon (Q0105, exon 6 of 6)	protein_coding-exon (Q0105, exon 6 of 6)	-3242	Q0130	Q0130	Q0130			OLI1			protein_coding
SPT5_T0_R2_peak_423	XIII	349807	350045	+	29	NA	promoter-TSS (YMR039C)	protein_coding-promoter-TSS (YMR039C)	-404	YMR039C	YMR039C	YMR039C			SUB1			protein_coding
SPT5_T0_R2_peak_512	XV	639042	639436	+	29	NA	promoter-TSS (YOR161C)	protein_coding-promoter-TSS (YOR161C)	28	YOR161C-C	YOR161C-C	YOR161C-C			YOR161C-C			protein_coding
SPT5_T0_R2_peak_11	I	210959	211168	+	29	NA	Intergenic	Intergenic	2696	YAR053W	YAR053W	YAR053W			YAR053W			protein_coding
SPT5_T0_R2_peak_544	XVI	174409	174876	+	29	NA	promoter-TSS (YPL196W)	protein_coding-promoter-TSS (YPL196W)	114	YPL197C	YPL197C	YPL197C			YPL197C			protein_coding
SPT5_T0_R2_peak_120	IV	1266477	1266678	+	29	NA	promoter-TSS (YDR398W)	protein_coding-promoter-TSS (YDR398W)	282	YDR396W	YDR396W	YDR396W			YDR396W			protein_coding
SPT5_T0_R2_peak_528	XV	965883	966307	+	29	NA	TTS (YOR341W)	protein_coding-TTS (YOR341W)	1530	YOR342C	YOR342C	YOR342C			YOR342C			protein_coding
SPT5_T0_R2_peak_179	V	311622	311839	+	29	NA	promoter-TSS (YER075C)	protein_coding-promoter-TSS (YER075C)	365	tA(UGC)E	tA(UGC)E	tA(UGC)E			tA(UGC)E			tRNA
SPT5_T0_R2_peak_187	V	422044	422357	+	29	NA	exon (YER130C, exon 1 of 1)	protein_coding-exon (YER130C, exon 1 of 1)	246	YER130C	YER130C	YER130C			COM2			protein_coding
SPT5_T0_R2_peak_295	X	136149	136995	+	29	NA	promoter-TSS (YJL149W)	protein_coding-promoter-TSS (YJL149W)	201	YJL151C	YJL151C	YJL151C			SNA3			protein_coding
SPT5_T0_R2_peak_228	VII	479945	480192	+	29	NA	exon (YGL008C, exon 1 of 1)	protein_coding-exon (YGL008C, exon 1 of 1)	-1416	YGL009C	YGL009C	YGL009C			LEU1			protein_coding
SPT5_T0_R2_peak_109	IV	884448	884650	+	29	NA	promoter-TSS (YDR210C-C)	protein_coding-promoter-TSS (YDR210C-C)	-178	YDR211W	YDR211W	YDR211W			GCD6			protein_coding
SPT5_T0_R2_peak_92	IV	385946	386982	+	29	NA	promoter-TSS (YDL037C)	protein_coding-promoter-TSS (YDL037C)	-877	YDL037C	YDL037C	YDL037C			BSC1			protein_coding
SPT5_T0_R2_peak_260	VII	1050356	1050618	+	29	NA	promoter-TSS (YGR279C)	protein_coding-promoter-TSS (YGR279C)	-529	YGR279C	YGR279C	YGR279C			SCW4			protein_coding
SPT5_T0_R2_peak_529	XV	967917	968290	+	29	NA	promoter-TSS (YOR342C)	protein_coding-promoter-TSS (YOR342C)	371	YOR343C	YOR343C	YOR343C			YOR343C			protein_coding
SPT5_T0_R2_peak_29	II	251107	251500	+	29	NA	promoter-TSS (YBR007C)	protein_coding-promoter-TSS (YBR007C)	-287	YBR007C	YBR007C	YBR007C			DSF2			protein_coding
SPT5_T0_R2_peak_254	VII	958486	958812	+	29	NA	promoter-TSS (YGR233C)	protein_coding-promoter-TSS (YGR233C)	-439	YGR233C	YGR233C	YGR233C			PHO81			protein_coding
SPT5_T0_R2_peak_197	V	544796	545477	+	29	NA	promoter-TSS (YER177W)	protein_coding-promoter-TSS (YER177W)	-475	YER177W	YER177W	YER177W			BMH1			protein_coding
SPT5_T0_R2_peak_467	XIV	500695	500892	+	29	NA	promoter-TSS (YNL066W)	protein_coding-promoter-TSS (YNL066W)	-722	YNL066W	YNL066W	YNL066W			SUN4			protein_coding
SPT5_T0_R2_peak_371	XII	637749	637949	+	29	NA	exon (YLR249W, exon 1 of 1)	protein_coding-exon (YLR249W, exon 1 of 1)	1069	YLR249W	YLR249W	YLR249W			YEF3			protein_coding
SPT5_T0_R2_peak_290	X	79924	80125	+	29	NA	promoter-TSS (YJL186W)	protein_coding-promoter-TSS (YJL186W)	-131	YJL186W	YJL186W	YJL186W			MNN5			protein_coding
SPT5_T0_R2_peak_200	VI	16593	16853	+	29	NA	promoter-TSS (YFL055W)	protein_coding-promoter-TSS (YFL055W)	-281	YFL055W	YFL055W	YFL055W			AGP3			protein_coding
SPT5_T0_R2_peak_101	IV	555086	555435	+	29	NA	TTS (YDR049W)	protein_coding-TTS (YDR049W)	1212	YDR050C	YDR050C	YDR050C			TPI1			protein_coding
SPT5_T0_R2_peak_59	III	78227	78581	+	29	NA	promoter-TSS (YCL024W)	protein_coding-promoter-TSS (YCL024W)	-485	YCL025C	YCL025C	YCL025C			AGP1			protein_coding
SPT5_T0_R2_peak_186	V	409319	409535	+	29	NA	promoter-TSS (YER124C)	protein_coding-promoter-TSS (YER124C)	-364	YER124C	YER124C	YER124C			DSE1			protein_coding
SPT5_T0_R2_peak_443	XIII	851805	852243	+	28	NA	promoter-TSS (YMR290C)	protein_coding-promoter-TSS (YMR290C)	-433	YMR290C	YMR290C	YMR290C			HAS1			protein_coding
SPT5_T0_R2_peak_451	XIV	87070	87496	+	28	NA	promoter-TSS (YNL289W)	protein_coding-promoter-TSS (YNL289W)	-614	YNL289W	YNL289W	YNL289W			PCL1			protein_coding
SPT5_T0_R2_peak_274	VIII	150907	151418	+	28	NA	promoter-TSS (YHR022C)	protein_coding-promoter-TSS (YHR022C)	144	YHR022C-A	YHR022C-A	YHR022C-A			YHR022C-A			protein_coding
SPT5_T0_R2_peak_332	XI	219692	220175	+	28	NA	promoter-TSS (YKL117W)	protein_coding-promoter-TSS (YKL117W)	38	tA(AGC)K1	tA(AGC)K1	tA(AGC)K1			tA(AGC)K1			tRNA
SPT5_T0_R2_peak_190	V	435627	436224	+	28	NA	promoter-TSS (tK(CUU)E2)	tRNA-promoter-TSS (tK(CUU)E2)	-101	tK(CUU)E2	tK(CUU)E2	tK(CUU)E2			tK(CUU)E2			tRNA
SPT5_T0_R2_peak_359	XII	232414	232731	+	28	NA	promoter-TSS (YLR043C)	protein_coding-promoter-TSS (YLR043C)	-559	YLR043C	YLR043C	YLR043C			TRX1			protein_coding
SPT5_T0_R2_peak_413	XIII	158812	159153	+	28	NA	promoter-TSS (YML058W)	protein_coding-promoter-TSS (YML058W)	222	YML058W-A	YML058W-A	YML058W-A			HUG1			protein_coding
SPT5_T0_R2_peak_284	VIII	505658	505910	+	28	NA	promoter-TSS (YHR203C)	protein_coding-promoter-TSS (YHR203C)	-254	YHR203C	YHR203C	YHR203C			RPS4B			protein_coding
SPT5_T0_R2_peak_33	II	373659	374070	+	28	NA	TTS (YBR068C)	protein_coding-TTS (YBR068C)	-1129	YBR067C	YBR067C	YBR067C			TIP1			protein_coding
SPT5_T0_R2_peak_76	IV	20022	20363	+	28	NA	promoter-TSS (YDL241W)	protein_coding-promoter-TSS (YDL241W)	-443	YDL241W	YDL241W	YDL241W			YDL241W			protein_coding
SPT5_T0_R2_peak_350	XI	630583	630903	+	28	NA	promoter-TSS (YKR097W)	protein_coding-promoter-TSS (YKR097W)	-409	YKR097W	YKR097W	YKR097W			PCK1			protein_coding
SPT5_T0_R2_peak_20	II	116934	117237	+	28	NA	promoter-TSS (YBL054W)	protein_coding-promoter-TSS (YBL054W)	-256	YBL055C	YBL055C	YBL055C			YBL055C			protein_coding
SPT5_T0_R2_peak_256	VII	974221	974721	+	28	NA	promoter-TSS (YGR240C)	protein_coding-promoter-TSS (YGR240C)	306	YGR240C-A	YGR240C-A	YGR240C-A			YGR240C-A			protein_coding
SPT5_T0_R2_peak_94	IV	461450	461775	+	28	NA	promoter-TSS (YDR006C)	protein_coding-promoter-TSS (YDR006C)	-230	YDR007W	YDR007W	YDR007W			TRP1			protein_coding
SPT5_T0_R2_peak_491	XV	128045	128467	+	28	NA	promoter-TSS (YOL100W)	protein_coding-promoter-TSS (YOL100W)	-336	YOL101C	YOL101C	YOL101C			IZH4			protein_coding
SPT5_T0_R2_peak_533	XV	1003543	1003774	+	27	NA	promoter-TSS (YOR354C)	protein_coding-promoter-TSS (YOR354C)	-433	YOR354C	YOR354C	YOR354C			MSC6			protein_coding
SPT5_T0_R2_peak_279	VIII	375205	375506	+	27	NA	promoter-TSS (YHR136C)	protein_coding-promoter-TSS (YHR136C)	-255	YHR136C	YHR136C	YHR136C			SPL2			protein_coding
SPT5_T0_R2_peak_225	VII	399492	399692	+	27	NA	exon (YGL055W, exon 1 of 1)	protein_coding-exon (YGL055W, exon 1 of 1)	964	YGL055W	YGL055W	YGL055W			OLE1			protein_coding
SPT5_T0_R2_peak_153	MT	14073	14443	+	27	NA	exon (Q0050, exon 1 of 1)	protein_coding-exon (Q0050, exon 1 of 1)	440	Q0055	Q0055	Q0055			AI2			protein_coding
SPT5_T0_R2_peak_114	IV	1055977	1056192	+	27	NA	promoter-TSS (YDR297W)	protein_coding-promoter-TSS (YDR297W)	-467	YDR297W	YDR297W	YDR297W			SUR2			protein_coding
SPT5_T0_R2_peak_31	II	356312	356760	+	27	NA	promoter-TSS (YBR058C)	protein_coding-promoter-TSS (YBR058C)	30	YBR058C-A	YBR058C-A	YBR058C-A			TSC3			protein_coding
SPT5_T0_R2_peak_84	IV	302853	303054	+	27	NA	promoter-TSS (YDL085C-A)	protein_coding-promoter-TSS (YDL085C-A)	-258	YDL085W	YDL085W	YDL085W			NDE2			protein_coding
SPT5_T0_R2_peak_364	XII	448481	448907	+	27	NA	promoter-TSS (YLR154C)	protein_coding-promoter-TSS (YLR154C)	27	tQ(UUG)L	tQ(UUG)L	tQ(UUG)L			tQ(UUG)L			tRNA
SPT5_T0_R2_peak_513	XV	671068	671283	+	27	NA	promoter-TSS (YOR178C)	protein_coding-promoter-TSS (YOR178C)	-934	YOR178C	YOR178C	YOR178C			GAC1			protein_coding
SPT5_T0_R2_peak_509	XV	520647	520843	+	26	NA	promoter-TSS (YOR107W)	protein_coding-promoter-TSS (YOR107W)	-608	YOR107W	YOR107W	YOR107W			RGS2			protein_coding
SPT5_T0_R2_peak_83	IV	239702	239975	+	26	NA	promoter-TSS (YDL124W)	protein_coding-promoter-TSS (YDL124W)	-232	YDL125C	YDL125C	YDL125C			HNT1			protein_coding
SPT5_T0_R2_peak_46	II	564886	565100	+	26	NA	promoter-TSS (YBR162C)	protein_coding-promoter-TSS (YBR162C)	-238	YBR162W-A	YBR162W-A	YBR162W-A			YSY6			protein_coding
SPT5_T0_R2_peak_518	XV	825663	826071	+	26	NA	promoter-TSS (YOR267C)	protein_coding-promoter-TSS (YOR267C)	65	YOR268C	YOR268C	YOR268C			YOR268C			protein_coding
SPT5_T0_R2_peak_309	X	454325	454550	+	26	NA	TTS (YJR008W)	protein_coding-TTS (YJR008W)	244	YJR009C	YJR009C	YJR009C			TDH2			protein_coding
SPT5_T0_R2_peak_337	XI	302980	303217	+	26	NA	TTS (tW(CCA)K)	tRNA-TTS (tW(CCA)K)	180	tW(CCA)K	tW(CCA)K	tW(CCA)K			tW(CCA)K			tRNA
SPT5_T0_R2_peak_500	XV	304813	305026	+	26	NA	promoter-TSS (YOL011W)	protein_coding-promoter-TSS (YOL011W)	-430	YOL011W	YOL011W	YOL011W			PLB3			protein_coding
SPT5_T0_R2_peak_328	XI	140941	141399	+	24	NA	promoter-TSS (YKL165C)	protein_coding-promoter-TSS (YKL165C)	-81	tE(UUC)K	tE(UUC)K	tE(UUC)K			tE(UUC)K			tRNA
SPT5_T0_R2_peak_456	XIV	281648	282049	+	24	NA	promoter-TSS (YNL190W)	protein_coding-promoter-TSS (YNL190W)	-547	YNL190W	YNL190W	YNL190W			YNL190W			protein_coding
SPT5_T0_R2_peak_522	XV	877840	878235	+	24	NA	promoter-TSS (YOR298C-A)	protein_coding-promoter-TSS (YOR298C-A)	-352	YOR298C-A	YOR298C-A	YOR298C-A			MBF1			protein_coding
SPT5_T0_R2_peak_217	VII	166092	166495	+	24	NA	Intergenic	Intergenic	-1059	YGL178W	YGL178W	YGL178W			MPT5			protein_coding
SPT5_T0_R2_peak_511	XV	618645	619591	+	24	NA	promoter-TSS (YOR152C)	protein_coding-promoter-TSS (YOR152C)	-722	YOR153W	YOR153W	YOR153W			PDR5			protein_coding
SPT5_T0_R2_peak_494	XV	167964	168584	+	24	NA	promoter-TSS (YOL082W)	protein_coding-promoter-TSS (YOL082W)	-453	YOL082W	YOL082W	YOL082W			ATG19			protein_coding
SPT5_T0_R2_peak_82	IV	234213	234605	+	24	NA	promoter-TSS (YDL127W)	protein_coding-promoter-TSS (YDL127W)	-518	YDL127W	YDL127W	YDL127W			PCL2			protein_coding
SPT5_T0_R2_peak_461	XIV	374800	375183	+	24	NA	promoter-TSS (YNL132W)	protein_coding-promoter-TSS (YNL132W)	122	tF(GAA)N	tF(GAA)N	tF(GAA)N			tF(GAA)N			tRNA
SPT5_T0_R2_peak_487	XV	93002	93426	+	23	NA	promoter-TSS (YOL121C)	protein_coding-promoter-TSS (YOL121C)	-364	YOL121C	YOL121C	YOL121C			RPS19A			protein_coding
SPT5_T0_R2_peak_91	IV	384507	384867	+	22	NA	promoter-TSS (YDL039C)	protein_coding-promoter-TSS (YDL039C)	-606	YDL039C	YDL039C	YDL039C			PRM7			protein_coding
SPT5_T0_R2_peak_312	X	531601	531805	+	22	NA	promoter-TSS (YJR052W)	protein_coding-promoter-TSS (YJR052W)	-125	tG(GCC)J2	tG(GCC)J2	tG(GCC)J2			SUF23			tRNA
SPT5_T0_R2_peak_8	I	143456	143827	+	21	NA	promoter-TSS (YAL002W)	protein_coding-promoter-TSS (YAL002W)	-66	YAL002W	YAL002W	YAL002W			VPS8			protein_coding
SPT5_T0_R2_peak_417	XIII	253141	253529	+	21	NA	promoter-TSS (YML007C-A)	protein_coding-promoter-TSS (YML007C-A)	-63	YML007C-A	YML007C-A	YML007C-A			YML007C-A			protein_coding
SPT5_T0_R2_peak_233	VII	541600	541938	+	21	NA	promoter-TSS (YGR028W)	protein_coding-promoter-TSS (YGR028W)	-81	tE(UUC)G3	tE(UUC)G3	tE(UUC)G3			tE(UUC)G3			tRNA
SPT5_T0_R2_peak_113	IV	1031779	1032111	+	21	NA	promoter-TSS (YDR284C)	protein_coding-promoter-TSS (YDR284C)	-491	YDR285W	YDR285W	YDR285W			ZIP1			protein_coding
SPT5_T0_R2_peak_323	XI	68743	69138	+	21	NA	exon (YKL198C, exon 1 of 1)	protein_coding-exon (YKL198C, exon 1 of 1)	1280	YKL198C	YKL198C	YKL198C			PTK1			protein_coding
SPT5_T0_R2_peak_485	XV	79897	80162	+	21	NA	promoter-TSS (YOL127W)	protein_coding-promoter-TSS (YOL127W)	-319	YOL127W	YOL127W	YOL127W			RPL25			protein_coding
SPT5_T0_R2_peak_43	II	539882	540085	+	21	NA	promoter-TSS (YBR149W)	protein_coding-promoter-TSS (YBR149W)	-4	YBR149W	YBR149W	YBR149W			ARA1			protein_coding
SPT5_T0_R2_peak_261	VII	1052336	1052644	+	21	NA	promoter-TSS (YGR280C)	protein_coding-promoter-TSS (YGR280C)	-334	YGR281W	YGR281W	YGR281W			YOR1			protein_coding
SPT5_T0_R2_peak_436	XIII	625674	626113	+	21	NA	promoter-TSS (YMR182C)	protein_coding-promoter-TSS (YMR182C)	82	YMR182W-A	YMR182W-A	YMR182W-A			YMR182W-A			protein_coding
SPT5_T0_R2_peak_262	VII	1072534	1072974	+	21	NA	Intergenic	Intergenic	2461	YGR288W	YGR288W	YGR288W			MAL13			protein_coding
SPT5_T0_R2_peak_394	XII	930714	930974	+	21	NA	TTS (YLR405W)	protein_coding-TTS (YLR405W)	911	YLR406C	YLR406C	YLR406C			RPL31B			protein_coding
SPT5_T0_R2_peak_232	VII	534926	535452	+	21	NA	promoter-TSS (YGR027C)	protein_coding-promoter-TSS (YGR027C)	-731	YGR027C	YGR027C	YGR027C			RPS25A			protein_coding
SPT5_T0_R2_peak_194	V	462693	462899	+	21	NA	promoter-TSS (YER145C-A)	protein_coding-promoter-TSS (YER145C-A)	27	YER145C-A	YER145C-A	YER145C-A			YER145C-A			protein_coding
SPT5_T0_R2_peak_34	II	374269	374619	+	21	NA	exon (YBR068C, exon 1 of 1)	protein_coding-exon (YBR068C, exon 1 of 1)	1246	YBR068C	YBR068C	YBR068C			BAP2			protein_coding
SPT5_T0_R2_peak_67	III	177008	177230	+	21	NA	promoter-TSS (YCR030C)	protein_coding-promoter-TSS (YCR030C)	-64	snR65	snR65	snR65			snR65			snoRNA
SPT5_T0_R2_peak_437	XIII	652866	653192	+	21	NA	promoter-TSS (YMR194C-B)	protein_coding-promoter-TSS (YMR194C-B)	107	YMR194C-A	YMR194C-A	YMR194C-A			YMR194C-A			protein_coding
SPT5_T0_R2_peak_27	II	221348	221558	+	21	NA	exon (YBL005W-A, exon 1 of 1)	protein_coding-exon (YBL005W-A, exon 1 of 1)	123	YBL005W-B	YBL005W-B	YBL005W-B			YBL005W-B			protein_coding
SPT5_T0_R2_peak_229	VII	480719	481056	+	21	NA	exon (YGL008C, exon 1 of 1)	protein_coding-exon (YGL008C, exon 1 of 1)	1779	YGL008C	YGL008C	YGL008C			PMA1			protein_coding
SPT5_T0_R2_peak_398	XII	1002164	1002516	+	21	NA	promoter-TSS (YLR431C)	protein_coding-promoter-TSS (YLR431C)	-217	YLR432W	YLR432W	YLR432W			IMD3			protein_coding
SPT5_T0_R2_peak_253	VII	931012	931241	+	21	NA	promoter-TSS (tG(GCC)G2)	tRNA-promoter-TSS (tG(GCC)G2)	-103	tG(GCC)G2	tG(GCC)G2	tG(GCC)G2			tG(GCC)G2			tRNA
SPT5_T0_R2_peak_547	XVI	404451	404688	+	21	NA	promoter-TSS (YPL081W)	protein_coding-promoter-TSS (YPL081W)	-381	YPL081W	YPL081W	YPL081W			RPS9A			protein_coding
SPT5_T0_R2_peak_143	IX	258459	258749	+	20	NA	promoter-TSS (YIL050W)	protein_coding-promoter-TSS (YIL050W)	-309	YIL050W	YIL050W	YIL050W			PCL7			protein_coding
SPT5_T0_R2_peak_98	IV	521090	521337	+	20	NA	promoter-TSS (YDR034C-A)	protein_coding-promoter-TSS (YDR034C-A)	-101	YDR034W-B	YDR034W-B	YDR034W-B			YDR034W-B			protein_coding
SPT5_T0_R2_peak_454	XIV	116555	116982	+	20	NA	promoter-TSS (YNL277W)	protein_coding-promoter-TSS (YNL277W)	89	YNL277W-A	YNL277W-A	YNL277W-A			YNL277W-A			protein_coding
SPT5_T0_R2_peak_283	VIII	455696	456085	+	20	NA	promoter-TSS (YHR177W)	protein_coding-promoter-TSS (YHR177W)	-701	YHR177W	YHR177W	YHR177W			YHR177W			protein_coding
SPT5_T0_R2_peak_370	XII	636269	636619	+	20	NA	promoter-TSS (YLR249W)	protein_coding-promoter-TSS (YLR249W)	-336	YLR249W	YLR249W	YLR249W			YEF3			protein_coding
SPT5_T0_R2_peak_419	XIII	279728	280106	+	20	NA	promoter-TSS (YMR006C)	protein_coding-promoter-TSS (YMR006C)	-43	YMR007W	YMR007W	YMR007W			YMR007W			protein_coding
SPT5_T0_R2_peak_32	II	371155	371712	+	20	NA	promoter-TSS (YBR066C)	protein_coding-promoter-TSS (YBR066C)	-734	YBR066C	YBR066C	YBR066C			NRG2			protein_coding
SPT5_T0_R2_peak_134	IX	106066	106321	+	20	NA	TTS (YIL129C)	protein_coding-TTS (YIL129C)	3411	YIL130W	YIL130W	YIL130W			ASG1			protein_coding
SPT5_T0_R2_peak_396	XII	949572	949855	+	20	NA	TTS (YLR412C-A)	protein_coding-TTS (YLR412C-A)	760	YLR412C-A	YLR412C-A	YLR412C-A			YLR412C-A			protein_coding
SPT5_T0_R2_peak_469	XIV	515068	515338	+	20	NA	promoter-TSS (YNL059C)	protein_coding-promoter-TSS (YNL059C)	-268	YNL059C	YNL059C	YNL059C			ARP5			protein_coding
SPT5_T0_R2_peak_122	IV	1278738	1278971	+	20	NA	promoter-TSS (YDR406W)	protein_coding-promoter-TSS (YDR406W)	-356	YDR406W	YDR406W	YDR406W			PDR15			protein_coding
SPT5_T0_R2_peak_66	III	169751	170045	+	20	NA	TTS (YCR028C)	protein_coding-TTS (YCR028C)	-1526	tQ(UUG)C	tQ(UUG)C	tQ(UUG)C			tQ(UUG)C			tRNA
SPT5_T0_R2_peak_355	XII	48743	48995	+	20	NA	promoter-TSS (YLL045C)	protein_coding-promoter-TSS (YLL045C)	-240	YLL045C	YLL045C	YLL045C			RPL8B			protein_coding
SPT5_T0_R2_peak_465	XIV	490981	491366	+	19	NA	promoter-TSS (YNL071W)	protein_coding-promoter-TSS (YNL071W)	-350	YNL071W	YNL071W	YNL071W			LAT1			protein_coding
SPT5_T0_R2_peak_302	X	256880	257097	+	19	NA	promoter-TSS (YJL092W)	protein_coding-promoter-TSS (YJL092W)	-176	YJL093C	YJL093C	YJL093C			TOK1			protein_coding
