PeakID (cmd=annotatePeaks.pl SPT5_T0_R1_peaks.narrowPeak genome.fa -gid -gtf genes.gtf -cpu 2)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type
SPT5_T0_R1_peak_695	XV	742263	742591	+	49	NA	promoter-TSS (YOR211C)	protein_coding-promoter-TSS (YOR211C)	-483	YOR212W	YOR212W	YOR212W			STE4			protein_coding
SPT5_T0_R1_peak_40	II	332528	332717	+	49	NA	promoter-TSS (YBR048W)	protein_coding-promoter-TSS (YBR048W)	-209	YBR048W	YBR048W	YBR048W			RPS11B			protein_coding
SPT5_T0_R1_peak_723	XVI	56075	56340	+	49	NA	promoter-TSS (YPL257W-A)	protein_coding-promoter-TSS (YPL257W-A)	67	tW(CCA)P	tW(CCA)P	tW(CCA)P			tW(CCA)P			tRNA
SPT5_T0_R1_peak_742	XVI	339165	340257	+	48	NA	promoter-TSS (YPL111W)	protein_coding-promoter-TSS (YPL111W)	-233	YPL111W	YPL111W	YPL111W			CAR1			protein_coding
SPT5_T0_R1_peak_199	IX	316321	316576	+	48	NA	promoter-TSS (YIL018W)	protein_coding-promoter-TSS (YIL018W)	-320	YIL018W	YIL018W	YIL018W			RPL2B			protein_coding
SPT5_T0_R1_peak_718	XV	988936	989638	+	48	NA	promoter-TSS (YOR348C)	protein_coding-promoter-TSS (YOR348C)	-502	YOR349W	YOR349W	YOR349W			CIN1			protein_coding
SPT5_T0_R1_peak_22	II	60880	61112	+	48	NA	promoter-TSS (YBL087C)	protein_coding-promoter-TSS (YBL087C)	-257	YBL087C	YBL087C	YBL087C			RPL23A			protein_coding
SPT5_T0_R1_peak_338	VII	766112	766531	+	48	NA	promoter-TSS (YGR138C)	protein_coding-promoter-TSS (YGR138C)	595	YGR139W	YGR139W	YGR139W			YGR139W			protein_coding
SPT5_T0_R1_peak_568	XIII	253315	253586	+	48	NA	promoter-TSS (YML007C-A)	protein_coding-promoter-TSS (YML007C-A)	-178	YML007C-A	YML007C-A	YML007C-A			YML007C-A			protein_coding
SPT5_T0_R1_peak_433	X	640386	640646	+	48	NA	promoter-TSS (YJR116W)	protein_coding-promoter-TSS (YJR116W)	-309	YJR116W	YJR116W	YJR116W			TDA4			protein_coding
SPT5_T0_R1_peak_556	XIII	91713	92062	+	48	NA	promoter-TSS (YML088W)	protein_coding-promoter-TSS (YML088W)	-348	YML088W	YML088W	YML088W			UFO1			protein_coding
SPT5_T0_R1_peak_301	VII	228454	228722	+	48	NA	promoter-TSS (YGL147C)	protein_coding-promoter-TSS (YGL147C)	-259	YGL147C	YGL147C	YGL147C			RPL9A			protein_coding
SPT5_T0_R1_peak_525	XII	781529	781705	+	48	NA	promoter-TSS (YLR325C)	protein_coding-promoter-TSS (YLR325C)	-238	YLR325C	YLR325C	YLR325C			RPL38			protein_coding
SPT5_T0_R1_peak_739	XVI	296947	297322	+	48	NA	promoter-TSS (YPL135W)	protein_coding-promoter-TSS (YPL135W)	-419	YPL135W	YPL135W	YPL135W			ISU1			protein_coding
SPT5_T0_R1_peak_157	IV	1278508	1279063	+	48	NA	promoter-TSS (YDR406W)	protein_coding-promoter-TSS (YDR406W)	-425	YDR406W	YDR406W	YDR406W			PDR15			protein_coding
SPT5_T0_R1_peak_201	IX	332738	333392	+	48	NA	promoter-TSS (YIL011W)	protein_coding-promoter-TSS (YIL011W)	54	YIL012W	YIL012W	YIL012W			YIL012W			protein_coding
SPT5_T0_R1_peak_658	XV	79874	80189	+	48	NA	promoter-TSS (YOL127W)	protein_coding-promoter-TSS (YOL127W)	-317	YOL127W	YOL127W	YOL127W			RPL25			protein_coding
SPT5_T0_R1_peak_133	IV	914504	915231	+	48	NA	promoter-TSS (YDR224C)	protein_coding-promoter-TSS (YDR224C)	-155	YDR224C	YDR224C	YDR224C			HTB1			protein_coding
SPT5_T0_R1_peak_56	II	490627	491063	+	48	NA	promoter-TSS (YBR126C)	protein_coding-promoter-TSS (YBR126C)	-5	YBR126W-A	YBR126W-A	YBR126W-A			YBR126W-A			protein_coding
SPT5_T0_R1_peak_632	XIV	440850	441146	+	48	NA	promoter-TSS (YNL097C-B)	protein_coding-promoter-TSS (YNL097C-B)	-79	YNL097C-B	YNL097C-B	YNL097C-B			YNL097C-B			protein_coding
SPT5_T0_R1_peak_475	XI	513979	514183	+	48	NA	promoter-TSS (YKR038C)	protein_coding-promoter-TSS (YKR038C)	-678	tD(GUC)K	tD(GUC)K	tD(GUC)K			tD(GUC)K			tRNA
SPT5_T0_R1_peak_364	VIII	50576	50858	+	48	NA	promoter-TSS (YHL027W)	protein_coding-promoter-TSS (YHL027W)	-394	YHL027W	YHL027W	YHL027W			RIM101			protein_coding
SPT5_T0_R1_peak_247	V	311715	311937	+	48	NA	promoter-TSS (YER075C)	protein_coding-promoter-TSS (YER075C)	269	tA(UGC)E	tA(UGC)E	tA(UGC)E			tA(UGC)E			tRNA
SPT5_T0_R1_peak_135	IV	946337	946524	+	47	NA	promoter-TSS (YDR242W)	protein_coding-promoter-TSS (YDR242W)	118	tY(GUA)D	tY(GUA)D	tY(GUA)D			SUP2			tRNA
SPT5_T0_R1_peak_325	VII	576622	577004	+	47	NA	promoter-TSS (YGR041W)	protein_coding-promoter-TSS (YGR041W)	-674	YGR041W	YGR041W	YGR041W			BUD9			protein_coding
SPT5_T0_R1_peak_188	IX	197517	197745	+	47	NA	promoter-TSS (tE(CUC)I)	tRNA-promoter-TSS (tE(CUC)I)	39	tE(CUC)I	tE(CUC)I	tE(CUC)I			tE(CUC)I			tRNA
SPT5_T0_R1_peak_500	XII	329368	329575	+	47	NA	promoter-TSS (YLR094C)	protein_coding-promoter-TSS (YLR094C)	-233	YLR094C	YLR094C	YLR094C			GIS3			protein_coding
SPT5_T0_R1_peak_453	XI	171393	171886	+	47	NA	promoter-TSS (YKL146W)	protein_coding-promoter-TSS (YKL146W)	-144	YKL146W	YKL146W	YKL146W			AVT3			protein_coding
SPT5_T0_R1_peak_83	III	122695	122921	+	47	NA	promoter-TSS (YCR005C)	protein_coding-promoter-TSS (YCR005C)	195	YCR006C	YCR006C	YCR006C			YCR006C			protein_coding
SPT5_T0_R1_peak_645	XIV	651909	652215	+	46	NA	promoter-TSS (YNR013C)	protein_coding-promoter-TSS (YNR013C)	-350	YNR013C	YNR013C	YNR013C			PHO91			protein_coding
SPT5_T0_R1_peak_675	XV	315955	316597	+	46	NA	promoter-TSS (YOL004W)	protein_coding-promoter-TSS (YOL004W)	-101	YOL005C	YOL005C	YOL005C			RPB11			protein_coding
SPT5_T0_R1_peak_503	XII	416934	417143	+	46	NA	promoter-TSS (YLR136C)	protein_coding-promoter-TSS (YLR136C)	32	YLR137W	YLR137W	YLR137W			RKM5			protein_coding
SPT5_T0_R1_peak_50	II	415398	415735	+	46	NA	promoter-TSS (YBR084C-A)	protein_coding-promoter-TSS (YBR084C-A)	-305	YBR084C-A	YBR084C-A	YBR084C-A			RPL19A			protein_coding
SPT5_T0_R1_peak_479	XI	551424	551642	+	45	NA	promoter-TSS (YKR057W)	protein_coding-promoter-TSS (YKR057W)	-124	YKR057W	YKR057W	YKR057W			RPS21A			protein_coding
SPT5_T0_R1_peak_484	XI	608322	608626	+	45	NA	promoter-TSS (YKR089C)	protein_coding-promoter-TSS (YKR089C)	-109	YKR089C	YKR089C	YKR089C			TGL4			protein_coding
SPT5_T0_R1_peak_102	IV	239689	239994	+	45	NA	promoter-TSS (YDL124W)	protein_coding-promoter-TSS (YDL124W)	-235	YDL125C	YDL125C	YDL125C			HNT1			protein_coding
SPT5_T0_R1_peak_205	IX	382237	382433	+	45	NA	promoter-TSS (YIR016W)	protein_coding-promoter-TSS (YIR016W)	-293	YIR016W	YIR016W	YIR016W			YIR016W			protein_coding
SPT5_T0_R1_peak_326	VII	592116	592293	+	45	NA	TTS (YGR049W)	protein_coding-TTS (YGR049W)	238	YGR050C	YGR050C	YGR050C			YGR050C			protein_coding
SPT5_T0_R1_peak_198	IX	310906	311108	+	45	NA	promoter-TSS (YIL022W)	protein_coding-promoter-TSS (YIL022W)	-158	YIL022W	YIL022W	YIL022W			TIM44			protein_coding
SPT5_T0_R1_peak_365	VIII	54465	54836	+	45	NA	promoter-TSS (YHL025W)	protein_coding-promoter-TSS (YHL025W)	-201	YHL025W	YHL025W	YHL025W			SNF6			protein_coding
SPT5_T0_R1_peak_624	XIV	340178	340408	+	45	NA	promoter-TSS (YNL157W)	protein_coding-promoter-TSS (YNL157W)	-59	YNL157W	YNL157W	YNL157W			IGO1			protein_coding
SPT5_T0_R1_peak_233	V	212079	212262	+	45	NA	promoter-TSS (YER028C)	protein_coding-promoter-TSS (YER028C)	-294	YER028C	YER028C	YER028C			MIG3			protein_coding
SPT5_T0_R1_peak_285	VI	251917	252272	+	45	NA	promoter-TSS (YFR051C)	protein_coding-promoter-TSS (YFR051C)	-291	YFR051C	YFR051C	YFR051C			RET2			protein_coding
SPT5_T0_R1_peak_611	XIV	89099	89575	+	44	NA	promoter-TSS (YNL288W)	protein_coding-promoter-TSS (YNL288W)	127	snR40	snR40	snR40			snR40			snoRNA
SPT5_T0_R1_peak_554	XIII	29941	30425	+	44	NA	promoter-TSS (YML119W)	protein_coding-promoter-TSS (YML119W)	-376	YML120C	YML120C	YML120C			NDI1			protein_coding
SPT5_T0_R1_peak_423	X	524018	524661	+	44	NA	promoter-TSS (tS(AGA)J)	tRNA-promoter-TSS (tS(AGA)J)	-246	tS(AGA)J	tS(AGA)J	tS(AGA)J			tS(AGA)J			tRNA
SPT5_T0_R1_peak_363	VIII	48021	48666	+	43	NA	promoter-TSS (YHL028W)	protein_coding-promoter-TSS (YHL028W)	-375	YHL029C	YHL029C	YHL029C			OCA5			protein_coding
SPT5_T0_R1_peak_263	V	482964	483175	+	43	NA	promoter-TSS (YER155C)	protein_coding-promoter-TSS (YER155C)	-221	YER155C	YER155C	YER155C			BEM2			protein_coding
SPT5_T0_R1_peak_456	XI	219897	220193	+	43	NA	promoter-TSS (YKL117W)	protein_coding-promoter-TSS (YKL117W)	150	tA(AGC)K1	tA(AGC)K1	tA(AGC)K1			tA(AGC)K1			tRNA
SPT5_T0_R1_peak_62	II	605888	606127	+	43	NA	promoter-TSS (YBR190W)	protein_coding-promoter-TSS (YBR190W)	41	YBR190W	YBR190W	YBR190W			YBR190W			protein_coding
SPT5_T0_R1_peak_207	IX	386484	386895	+	43	NA	promoter-TSS (YIR018C-A)	protein_coding-promoter-TSS (YIR018C-A)	-988	YIR018C-A	YIR018C-A	YIR018C-A			YIR018C-A			protein_coding
SPT5_T0_R1_peak_753	XVI	586030	586585	+	43	NA	promoter-TSS (YPR013C)	protein_coding-promoter-TSS (YPR013C)	-722	YPR013C	YPR013C	YPR013C			CMR3			protein_coding
SPT5_T0_R1_peak_727	XVI	102677	102999	+	43	NA	promoter-TSS (YPL235W)	protein_coding-promoter-TSS (YPL235W)	-136	YPL236C	YPL236C	YPL236C			ENV7			protein_coding
SPT5_T0_R1_peak_78	III	50426	50663	+	43	NA	promoter-TSS (YCL040W)	protein_coding-promoter-TSS (YCL040W)	-40	YCL042W	YCL042W	YCL042W			YCL042W			protein_coding
SPT5_T0_R1_peak_200	IX	325654	326041	+	42	NA	promoter-TSS (YIL014C-A)	protein_coding-promoter-TSS (YIL014C-A)	99	tT(AGU)I2	tT(AGU)I2	tT(AGU)I2			tT(AGU)I2			tRNA
SPT5_T0_R1_peak_187	IX	177548	177807	+	42	NA	promoter-TSS (YIL099W)	protein_coding-promoter-TSS (YIL099W)	4	YIL100C-A	YIL100C-A	YIL100C-A			YIL100C-A			protein_coding
SPT5_T0_R1_peak_536	XII	830558	830850	+	42	NA	promoter-TSS (YLR351C)	protein_coding-promoter-TSS (YLR351C)	-340	YLR351C	YLR351C	YLR351C			NIT3			protein_coding
SPT5_T0_R1_peak_16	I	190075	190526	+	41	NA	exon (YAR035W, exon 1 of 1)	protein_coding-exon (YAR035W, exon 1 of 1)	107	YAR035W	YAR035W	YAR035W			YAT1			protein_coding
SPT5_T0_R1_peak_566	XIII	223900	224128	+	41	NA	promoter-TSS (YML026C)	protein_coding-promoter-TSS (YML026C)	-186	YML026C	YML026C	YML026C			RPS18B			protein_coding
SPT5_T0_R1_peak_294	VII	121905	122432	+	41	NA	promoter-TSS (tK(CUU)G1)	tRNA-promoter-TSS (tK(CUU)G1)	-101	tK(CUU)G1	tK(CUU)G1	tK(CUU)G1			tK(CUU)G1			tRNA
SPT5_T0_R1_peak_599	XIII	861145	861757	+	41	NA	promoter-TSS (YMR296C)	protein_coding-promoter-TSS (YMR296C)	-471	YMR297W	YMR297W	YMR297W			PRC1			protein_coding
SPT5_T0_R1_peak_709	XV	903953	904386	+	41	NA	promoter-TSS (YOR314W-A)	protein_coding-promoter-TSS (YOR314W-A)	-289	YOR314W-A	YOR314W-A	YOR314W-A			YOR314W-A			protein_coding
SPT5_T0_R1_peak_601	XIII	880644	880927	+	40	NA	promoter-TSS (YMR305C)	protein_coding-promoter-TSS (YMR305C)	-374	YMR306W	YMR306W	YMR306W			FKS3			protein_coding
SPT5_T0_R1_peak_387	VIII	422524	422838	+	40	NA	promoter-TSS (YHR161C)	protein_coding-promoter-TSS (YHR161C)	-391	YHR162W	YHR162W	YHR162W			MPC2			protein_coding
SPT5_T0_R1_peak_693	XV	670981	671384	+	40	NA	promoter-TSS (YOR178C)	protein_coding-promoter-TSS (YOR178C)	-941	YOR178C	YOR178C	YOR178C			GAC1			protein_coding
SPT5_T0_R1_peak_547	XII	1012115	1012367	+	40	NA	promoter-TSS (YLR436C)	protein_coding-promoter-TSS (YLR436C)	-218	YLR437C	YLR437C	YLR437C			DIF1			protein_coding
SPT5_T0_R1_peak_743	XVI	378458	378749	+	40	NA	promoter-TSS (YPL090C)	protein_coding-promoter-TSS (YPL090C)	-208	YPL090C	YPL090C	YPL090C			RPS6A			protein_coding
SPT5_T0_R1_peak_61	II	595723	595890	+	40	NA	promoter-TSS (YBR182C)	protein_coding-promoter-TSS (YBR182C)	-251	YBR182C-A	YBR182C-A	YBR182C-A			YBR182C-A			protein_coding
SPT5_T0_R1_peak_600	XIII	872737	872928	+	40	NA	promoter-TSS (YMR302C)	protein_coding-promoter-TSS (YMR302C)	-207	YMR302C	YMR302C	YMR302C			YME2			protein_coding
SPT5_T0_R1_peak_209	IX	415823	416036	+	40	NA	promoter-TSS (YIR032C)	protein_coding-promoter-TSS (YIR032C)	-195	YIR033W	YIR033W	YIR033W			MGA2			protein_coding
SPT5_T0_R1_peak_47	II	392040	392542	+	40	NA	promoter-TSS (YBR076C-A)	protein_coding-promoter-TSS (YBR076C-A)	2	YBR077C	YBR077C	YBR077C			SLM4			protein_coding
SPT5_T0_R1_peak_3	I	29802	29980	+	40	NA	Intergenic	Intergenic	-1676	YAL062W	YAL062W	YAL062W			GDH3			protein_coding
SPT5_T0_R1_peak_190	IX	222626	222819	+	40	NA	promoter-TSS (YIL074C)	protein_coding-promoter-TSS (YIL074C)	-232	YIL074C	YIL074C	YIL074C			SER33			protein_coding
SPT5_T0_R1_peak_217	MT	60494	60685	+	40	NA	promoter-TSS (Q0160)	protein_coding-promoter-TSS (Q0160)	-433	Q0160	Q0160	Q0160			SCEI			protein_coding
SPT5_T0_R1_peak_398	X	73564	73807	+	40	NA	promoter-TSS (YJL191W)	protein_coding-promoter-TSS (YJL191W)	-102	YJL191W	YJL191W	YJL191W			RPS14B			protein_coding
SPT5_T0_R1_peak_298	VII	197295	197911	+	40	NA	promoter-TSS (YGL162W)	protein_coding-promoter-TSS (YGL162W)	-535	YGL162W	YGL162W	YGL162W			SUT1			protein_coding
SPT5_T0_R1_peak_155	IV	1251757	1251924	+	40	NA	promoter-TSS (YDR389W)	protein_coding-promoter-TSS (YDR389W)	-697	YDR389W	YDR389W	YDR389W			SAC7			protein_coding
SPT5_T0_R1_peak_396	X	60280	60663	+	40	NA	promoter-TSS (YJL198W)	protein_coding-promoter-TSS (YJL198W)	-289	YJL199C	YJL199C	YJL199C			MBB1			protein_coding
SPT5_T0_R1_peak_118	IV	524817	525167	+	40	NA	promoter-TSS (YDR036C)	protein_coding-promoter-TSS (YDR036C)	-279	YDR036C	YDR036C	YDR036C			EHD3			protein_coding
SPT5_T0_R1_peak_67	II	644917	645469	+	40	NA	promoter-TSS (YBR210W)	protein_coding-promoter-TSS (YBR210W)	26	tE(UUC)B	tE(UUC)B	tE(UUC)B			tE(UUC)B			tRNA
SPT5_T0_R1_peak_212	MT	18100	18387	+	39	NA	exon (Q0055, exon 2 of 2)	protein_coding-exon (Q0055, exon 2 of 2)	4425	Q0055	Q0055	Q0055			AI2			protein_coding
SPT5_T0_R1_peak_406	X	150599	150782	+	39	NA	promoter-TSS (YJL140W)	protein_coding-promoter-TSS (YJL140W)	-271	YJL140W	YJL140W	YJL140W			RPB4			protein_coding
SPT5_T0_R1_peak_348	VII	913190	913407	+	39	NA	promoter-TSS (YGR209C)	protein_coding-promoter-TSS (YGR209C)	-71	YGR209C	YGR209C	YGR209C			TRX2			protein_coding
SPT5_T0_R1_peak_627	XIV	373795	374036	+	39	NA	promoter-TSS (YNL134C)	protein_coding-promoter-TSS (YNL134C)	-334	YNL134C	YNL134C	YNL134C			YNL134C			protein_coding
SPT5_T0_R1_peak_714	XV	968006	968231	+	39	NA	promoter-TSS (YOR342C)	protein_coding-promoter-TSS (YOR342C)	356	YOR343C	YOR343C	YOR343C			YOR343C			protein_coding
SPT5_T0_R1_peak_302	VII	254274	254583	+	39	NA	promoter-TSS (YGL135W)	protein_coding-promoter-TSS (YGL135W)	-213	YGL135W	YGL135W	YGL135W			RPL1B			protein_coding
SPT5_T0_R1_peak_732	XVI	188656	188896	+	39	NA	promoter-TSS (YPL189C-A)	protein_coding-promoter-TSS (YPL189C-A)	-263	YPL189C-A	YPL189C-A	YPL189C-A			COA2			protein_coding
SPT5_T0_R1_peak_145	IV	1080409	1080797	+	39	NA	promoter-TSS (YDR309C)	protein_coding-promoter-TSS (YDR309C)	-404	YDR309C	YDR309C	YDR309C			GIC2			protein_coding
SPT5_T0_R1_peak_610	XIV	68501	68684	+	39	NA	promoter-TSS (YNL298W)	protein_coding-promoter-TSS (YNL298W)	-323	YNL298W	YNL298W	YNL298W			CLA4			protein_coding
SPT5_T0_R1_peak_755	XVI	591270	591496	+	39	NA	promoter-TSS (YPR015C)	protein_coding-promoter-TSS (YPR015C)	-357	YPR015C	YPR015C	YPR015C			YPR015C			protein_coding
SPT5_T0_R1_peak_764	XVI	701301	701469	+	39	NA	TTS (YPR081C)	protein_coding-TTS (YPR081C)	791	YPR080W	YPR080W	YPR080W			TEF1			protein_coding
SPT5_T0_R1_peak_174	IV	1493092	1493284	+	39	NA	promoter-TSS (snR84)	snoRNA-promoter-TSS (snR84)	-162	snR84	snR84	snR84			snR84			snoRNA
SPT5_T0_R1_peak_151	IV	1194998	1195379	+	39	NA	promoter-TSS (YDR359C)	protein_coding-promoter-TSS (YDR359C)	-304	YDR359C	YDR359C	YDR359C			EAF1			protein_coding
SPT5_T0_R1_peak_602	XIII	886393	886779	+	39	NA	promoter-TSS (YMR306C-A)	protein_coding-promoter-TSS (YMR306C-A)	-14	YMR306C-A	YMR306C-A	YMR306C-A			YMR306C-A			protein_coding
SPT5_T0_R1_peak_57	II	504563	504748	+	39	NA	promoter-TSS (YBR133C)	protein_coding-promoter-TSS (YBR133C)	-199	YBR135W	YBR135W	YBR135W			CKS1			protein_coding
SPT5_T0_R1_peak_168	IV	1434514	1434688	+	39	NA	promoter-TSS (YDR490C)	protein_coding-promoter-TSS (YDR490C)	-323	YDR492W	YDR492W	YDR492W			IZH1			protein_coding
SPT5_T0_R1_peak_147	IV	1150677	1151043	+	39	NA	promoter-TSS (YDR339C)	protein_coding-promoter-TSS (YDR339C)	-21	YDR340W	YDR340W	YDR340W			YDR340W			protein_coding
SPT5_T0_R1_peak_767	XVI	770668	771025	+	39	NA	promoter-TSS (YPR119W)	protein_coding-promoter-TSS (YPR119W)	-807	YPR119W	YPR119W	YPR119W			CLB2			protein_coding
SPT5_T0_R1_peak_712	XV	912433	912729	+	39	NA	promoter-TSS (YOR318C)	protein_coding-promoter-TSS (YOR318C)	-145	YOR318C	YOR318C	YOR318C			YOR318C			protein_coding
SPT5_T0_R1_peak_735	XVI	227834	228051	+	39	NA	promoter-TSS (YPL170W)	protein_coding-promoter-TSS (YPL170W)	-372	YPL170W	YPL170W	YPL170W			DAP1			protein_coding
SPT5_T0_R1_peak_513	XII	586019	586188	+	39	NA	promoter-TSS (YLR223C)	protein_coding-promoter-TSS (YLR223C)	-361	YLR224W	YLR224W	YLR224W			YLR224W			protein_coding
SPT5_T0_R1_peak_654	XV	21398	21705	+	39	NA	promoter-TSS (YOL158C)	protein_coding-promoter-TSS (YOL158C)	-240	YOL158C	YOL158C	YOL158C			ENB1			protein_coding
SPT5_T0_R1_peak_417	X	354171	354433	+	39	NA	promoter-TSS (tY(GUA)J1)	tRNA-promoter-TSS (tY(GUA)J1)	58	tY(GUA)J1	tY(GUA)J1	tY(GUA)J1			SUP7			tRNA
SPT5_T0_R1_peak_215	MT	36599	36966	+	39	NA	exon (Q0105, exon 1 of 6)	protein_coding-exon (Q0105, exon 1 of 6)	242	Q0120	Q0120	Q0120			BI4			protein_coding
SPT5_T0_R1_peak_649	XIV	739174	739542	+	39	NA	promoter-TSS (YNR060W)	protein_coding-promoter-TSS (YNR060W)	-593	YNR060W	YNR060W	YNR060W			FRE4			protein_coding
SPT5_T0_R1_peak_37	II	236061	236587	+	39	NA	promoter-TSS (YBL002W)	protein_coding-promoter-TSS (YBL002W)	-168	YBL002W	YBL002W	YBL002W			HTB2			protein_coding
SPT5_T0_R1_peak_597	XIII	807957	808403	+	39	NA	promoter-TSS (YMR271C)	protein_coding-promoter-TSS (YMR271C)	137	tQ(CUG)M	tQ(CUG)M	tQ(CUG)M			CDC65			tRNA
SPT5_T0_R1_peak_493	XII	40483	40730	+	39	NA	promoter-TSS (YLL049W)	protein_coding-promoter-TSS (YLL049W)	-60	YLL049W	YLL049W	YLL049W			LDB18			protein_coding
SPT5_T0_R1_peak_546	XII	950442	950678	+	39	NA	promoter-TSS (YLR412C-A)	protein_coding-promoter-TSS (YLR412C-A)	-87	YLR412C-A	YLR412C-A	YLR412C-A			YLR412C-A			protein_coding
SPT5_T0_R1_peak_64	II	624996	625498	+	39	NA	promoter-TSS (YBR201C-A)	protein_coding-promoter-TSS (YBR201C-A)	-525	YBR202W	YBR202W	YBR202W			MCM7			protein_coding
SPT5_T0_R1_peak_52	II	452214	452465	+	39	NA	promoter-TSS (YBR105C)	protein_coding-promoter-TSS (YBR105C)	-319	YBR106W	YBR106W	YBR106W			PHO88			protein_coding
SPT5_T0_R1_peak_410	X	204756	205211	+	39	NA	promoter-TSS (YJL112W)	protein_coding-promoter-TSS (YJL112W)	248	tD(GUC)J1	tD(GUC)J1	tD(GUC)J1			tD(GUC)J1			tRNA
SPT5_T0_R1_peak_561	XIII	146007	146348	+	39	NA	promoter-TSS (YML063W)	protein_coding-promoter-TSS (YML063W)	-301	YML064C	YML064C	YML064C			TEM1			protein_coding
SPT5_T0_R1_peak_176	IV	1507340	1507503	+	38	NA	promoter-TSS (YDR535C)	protein_coding-promoter-TSS (YDR535C)	-59	YDR535C	YDR535C	YDR535C			YDR535C			protein_coding
SPT5_T0_R1_peak_708	XV	891785	891951	+	38	NA	promoter-TSS (YOR306C)	protein_coding-promoter-TSS (YOR306C)	-436	YOR306C	YOR306C	YOR306C			MCH5			protein_coding
SPT5_T0_R1_peak_222	V	42111	42330	+	38	NA	promoter-TSS (YEL059W)	protein_coding-promoter-TSS (YEL059W)	-267	YEL060C	YEL060C	YEL060C			PRB1			protein_coding
SPT5_T0_R1_peak_213	MT	18765	18953	+	38	NA	TTS (Q0055)	protein_coding-TTS (Q0055)	5041	Q0055	Q0055	Q0055			AI2			protein_coding
SPT5_T0_R1_peak_120	IV	541849	542215	+	38	NA	promoter-TSS (YDR042C)	protein_coding-promoter-TSS (YDR042C)	-332	snR47	snR47	snR47			snR47			snoRNA
SPT5_T0_R1_peak_521	XII	713221	713495	+	38	NA	promoter-TSS (YLR287C-A)	protein_coding-promoter-TSS (YLR287C-A)	-200	YLR287C-A	YLR287C-A	YLR287C-A			RPS30A			protein_coding
SPT5_T0_R1_peak_137	IV	959984	960185	+	38	NA	promoter-TSS (YDR249C)	protein_coding-promoter-TSS (YDR249C)	277	YDR250C	YDR250C	YDR250C			YDR250C			protein_coding
SPT5_T0_R1_peak_400	X	83131	83662	+	38	NA	promoter-TSS (YJL183W)	protein_coding-promoter-TSS (YJL183W)	-52	YJL184W	YJL184W	YJL184W			GON7			protein_coding
SPT5_T0_R1_peak_253	V	409260	409505	+	37	NA	promoter-TSS (YER124C)	protein_coding-promoter-TSS (YER124C)	-319	YER124C	YER124C	YER124C			DSE1			protein_coding
SPT5_T0_R1_peak_664	XV	110870	111157	+	37	NA	promoter-TSS (tG(UCC)O)	tRNA-promoter-TSS (tG(UCC)O)	20	tG(UCC)O	tG(UCC)O	tG(UCC)O			SUF1			tRNA
SPT5_T0_R1_peak_618	XIV	239935	240313	+	37	NA	promoter-TSS (YNL217W)	protein_coding-promoter-TSS (YNL217W)	-207	YNL217W	YNL217W	YNL217W			YNL217W			protein_coding
SPT5_T0_R1_peak_516	XII	611792	612003	+	36	NA	promoter-TSS (YLR235C)	protein_coding-promoter-TSS (YLR235C)	33	YLR235C	YLR235C	YLR235C			YLR235C			protein_coding
SPT5_T0_R1_peak_352	VII	953665	953860	+	36	NA	promoter-TSS (YGR231C)	protein_coding-promoter-TSS (YGR231C)	-198	YGR232W	YGR232W	YGR232W			NAS6			protein_coding
SPT5_T0_R1_peak_10	I	138939	139304	+	36	NA	promoter-TSS (YAL007C)	protein_coding-promoter-TSS (YAL007C)	-31	tP(UGG)A	tP(UGG)A	tP(UGG)A			TRN1			tRNA
SPT5_T0_R1_peak_366	VIII	55227	55549	+	36	NA	exon (YHL025W, exon 1 of 1)	protein_coding-exon (YHL025W, exon 1 of 1)	537	YHL025W	YHL025W	YHL025W			SNF6			protein_coding
SPT5_T0_R1_peak_33	II	197275	197559	+	36	NA	promoter-TSS (tI(AAU)B)	tRNA-promoter-TSS (tI(AAU)B)	-77	tI(AAU)B	tI(AAU)B	tI(AAU)B			tI(AAU)B			tRNA
SPT5_T0_R1_peak_390	VIII	453077	453300	+	35	NA	promoter-TSS (YHR175W-A)	protein_coding-promoter-TSS (YHR175W-A)	316	YHR175W	YHR175W	YHR175W			CTR2			protein_coding
SPT5_T0_R1_peak_183	IX	127784	127954	+	35	NA	promoter-TSS (YIL123W)	protein_coding-promoter-TSS (YIL123W)	-282	YIL123W	YIL123W	YIL123W			SIM1			protein_coding
SPT5_T0_R1_peak_620	XIV	301345	301529	+	35	NA	promoter-TSS (YNL179C)	protein_coding-promoter-TSS (YNL179C)	-334	YNL179C	YNL179C	YNL179C			YNL179C			protein_coding
SPT5_T0_R1_peak_230	V	152673	152886	+	35	NA	promoter-TSS (YER001W)	protein_coding-promoter-TSS (YER001W)	-741	YER001W	YER001W	YER001W			MNN1			protein_coding
SPT5_T0_R1_peak_308	VII	371029	371720	+	35	NA	promoter-TSS (YGL071W)	protein_coding-promoter-TSS (YGL071W)	-12	YGL072C	YGL072C	YGL072C			YGL072C			protein_coding
SPT5_T0_R1_peak_672	XV	274479	274893	+	35	NA	promoter-TSS (YOL025W)	protein_coding-promoter-TSS (YOL025W)	13	tS(GCU)O	tS(GCU)O	tS(GCU)O			tS(GCU)O			tRNA
